videoID,word,frequency
6w54QUUFw54,roses,2
6w54QUUFw54,get,2
6w54QUUFw54,screams,2
6w54QUUFw54,out,1
6w54QUUFw54,been,2
6w54QUUFw54,25,1
6w54QUUFw54,anyone,2
6w54QUUFw54,baby,4
6w54QUUFw54,six,1
6w54QUUFw54,tiger,1
6w54QUUFw54,youtuber,1
6w54QUUFw54,read,1
6w54QUUFw54,funny,12
6w54QUUFw54,wrong,1
6w54QUUFw54,aspen,1
6w54QUUFw54,that,8
6w54QUUFw54,got,3
6w54QUUFw54,love,9
6w54QUUFw54,bday,4
6w54QUUFw54,subscribe,1
6w54QUUFw54,girl,3
6w54QUUFw54,person,1
6w54QUUFw54,was,12
6w54QUUFw54,soooo,1
6w54QUUFw54,clown,1
6w54QUUFw54,sisters,1
6w54QUUFw54,meat,1
6w54QUUFw54,at,6
6w54QUUFw54,or,2
6w54QUUFw54,belt,1
6w54QUUFw54,by,1
6w54QUUFw54,am,4
6w54QUUFw54,use,1
6w54QUUFw54,24,4
6w54QUUFw54,always,2
6w54QUUFw54,balated,1
6w54QUUFw54,are,9
6w54QUUFw54,birthday,15
6w54QUUFw54,nicks,1
6w54QUUFw54,pewdiepie:,1
6w54QUUFw54,watching,4
6w54QUUFw54,make,1
6w54QUUFw54,let,1
6w54QUUFw54,idioit,1
6w54QUUFw54,name,4
6w54QUUFw54,only,1
6w54QUUFw54,masaya,1
6w54QUUFw54,right,2
6w54QUUFw54,welcome,1
6w54QUUFw54,moms,1
6w54QUUFw54,should,3
6w54QUUFw54,youtube,1
6w54QUUFw54,twins,3
6w54QUUFw54,vlogs,1
6w54QUUFw54,grader,1
6w54QUUFw54,hahahahahahahaha,1
6w54QUUFw54,git,1
6w54QUUFw54,published,1
6w54QUUFw54,nick:baaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaabaaaabaaaaaaaaaaaaaaabaaaaa,1
6w54QUUFw54,in,8
6w54QUUFw54,berthday,1
6w54QUUFw54,lions,2
6w54QUUFw54,part,1
6w54QUUFw54,horn,1
6w54QUUFw54,dont,1
6w54QUUFw54,one,1
6w54QUUFw54,braver,1
6w54QUUFw54,actually,2
6w54QUUFw54,wesht,1
6w54QUUFw54,sutton,4
6w54QUUFw54,doesn't,1
6w54QUUFw54,animal,1
6w54QUUFw54,3,1
6w54QUUFw54,blow,1
6w54QUUFw54,urs,1
6w54QUUFw54,goat,1
6w54QUUFw54,advance,1
6w54QUUFw54,she,1
6w54QUUFw54,bitch,1
6w54QUUFw54,have,13
6w54QUUFw54,rn,1
6w54QUUFw54,wish,1
6w54QUUFw54,ppl,1
6w54QUUFw54,cried,1
6w54QUUFw54,just,3
6w54QUUFw54,mk,1
6w54QUUFw54,come,1
6w54QUUFw54,dat,2
6w54QUUFw54,fgdtddgfdfhgggdgrgrgrggtfjyz,1
6w54QUUFw54,savich,1
6w54QUUFw54,btw,1
6w54QUUFw54,can,3
6w54QUUFw54,e,1
6w54QUUFw54,r,1
6w54QUUFw54,kad,1
6w54QUUFw54,ayyyyye,1
6w54QUUFw54,nice,1
6w54QUUFw54,this,7
6w54QUUFw54,mexican,1
6w54QUUFw54,days,2
6w54QUUFw54,feel,1
6w54QUUFw54,kade,2
6w54QUUFw54,dame,1
6w54QUUFw54,tasers,1
6w54QUUFw54,fravourt,1
6w54QUUFw54,does,1
6w54QUUFw54,fan,1
6w54QUUFw54,21st,1
6w54QUUFw54,rlly,1
6w54QUUFw54,screa,1
6w54QUUFw54,dangerous,1
6w54QUUFw54,that's,1
6w54QUUFw54,red,2
6w54QUUFw54,beside,1
6w54QUUFw54,11,1
6w54QUUFw54,grace,1
6w54QUUFw54,young,1
6w54QUUFw54,off,1
6w54QUUFw54,as,1
6w54QUUFw54,too,1
6w54QUUFw54,mansion,1
6w54QUUFw54,ago,1
6w54QUUFw54,big,1
6w54QUUFw54,2,1
6w54QUUFw54,these,1
6w54QUUFw54,almost,1
6w54QUUFw54,turn,1
6w54QUUFw54,dog,2
6w54QUUFw54,clipboards,1
6w54QUUFw54,naw,1
6w54QUUFw54,there,2
6w54QUUFw54,instead,1
6w54QUUFw54,christmas,4
6w54QUUFw54,seatbelt,1
6w54QUUFw54,made,1
6w54QUUFw54,wolf,1
6w54QUUFw54,notice,2
6w54QUUFw54,what,5
6w54QUUFw54,england,3
6w54QUUFw54,everybody,1
6w54QUUFw54,c,1
6w54QUUFw54,of,7
6w54QUUFw54,for,10
6w54QUUFw54,lol,9
6w54QUUFw54,give,1
6w54QUUFw54,killer,1
6w54QUUFw54,martinez,2
6w54QUUFw54,subs,1
6w54QUUFw54,blue,1
6w54QUUFw54,tazia,1
6w54QUUFw54,said,1
6w54QUUFw54,peeed,1
6w54QUUFw54,an,1
6w54QUUFw54,sofie,1
6w54QUUFw54,talk,1
6w54QUUFw54,ass,1
6w54QUUFw54,funniest,1
6w54QUUFw54,666,1
6w54QUUFw54,go,2
6w54QUUFw54,apollo,1
6w54QUUFw54,boo,1
6w54QUUFw54,turned,2
6w54QUUFw54,means,1
6w54QUUFw54,up,3
6w54QUUFw54,forgot,1
6w54QUUFw54,say,1
6w54QUUFw54,year,1
6w54QUUFw54,so,18
6w54QUUFw54,al,1
6w54QUUFw54,chuck,1
6w54QUUFw54,wild,1
6w54QUUFw54,i've,2
6w54QUUFw54,rasits,1
6w54QUUFw54,the,25
6w54QUUFw54,2nd,1
6w54QUUFw54,than,2
6w54QUUFw54,vlog,1
6w54QUUFw54,americans,3
6w54QUUFw54,backround,1
6w54QUUFw54,never,1
6w54QUUFw54,-hello-,1
6w54QUUFw54,l,1
6w54QUUFw54,him,2
6w54QUUFw54,please,1
6w54QUUFw54,mate,1
6w54QUUFw54,last,1
6w54QUUFw54,dumb,3
6w54QUUFw54,anthony,1
6w54QUUFw54,to:jake,1
6w54QUUFw54,want,7
6w54QUUFw54,me:,1
6w54QUUFw54,like,13
6w54QUUFw54,joke,1
6w54QUUFw54,scream,4
6w54QUUFw54,really,1
6w54QUUFw54,happy,9
6w54QUUFw54,22,1
6w54QUUFw54,standing,1
6w54QUUFw54,ahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha,1
6w54QUUFw54,murch,1
6w54QUUFw54,prank,2
6w54QUUFw54,jp,1
6w54QUUFw54,img,1
6w54QUUFw54,lion,14
6w54QUUFw54,limit,1
6w54QUUFw54,all,3
6w54QUUFw54,nick's,1
6w54QUUFw54,o:,1
6w54QUUFw54,blood,1
6w54QUUFw54,fat,1
6w54QUUFw54,dis,1
6w54QUUFw54,nathan,2
6w54QUUFw54,xxtu,1
6w54QUUFw54,same,2
6w54QUUFw54,stay,1
6w54QUUFw54,chance,8
6w54QUUFw54,merchandise,1
6w54QUUFw54,top,1
6w54QUUFw54,cute,1
6w54QUUFw54,who,1
6w54QUUFw54,dad,1
6w54QUUFw54,shark,1
6w54QUUFw54,think,1
6w54QUUFw54,/,1
6w54QUUFw54,jake,23
6w54QUUFw54,notifications,2
6w54QUUFw54,most,3
6w54QUUFw54,chad,2
6w54QUUFw54,:d,2
6w54QUUFw54,im,1
6w54QUUFw54,subscribed,2
6w54QUUFw54,11:6,1
6w54QUUFw54,hi,3
6w54QUUFw54,sutt,1
6w54QUUFw54,snider,1
6w54QUUFw54,best,2
6w54QUUFw54,pet,1
6w54QUUFw54,brooks,2
6w54QUUFw54,a,22
6w54QUUFw54,aren't,1
6w54QUUFw54,nick,20
6w54QUUFw54,cfyf,1
6w54QUUFw54,on,16
6w54QUUFw54,air,1
6w54QUUFw54,da,1
6w54QUUFw54,because,1
6w54QUUFw54,oh,1
6w54QUUFw54,haha,3
6w54QUUFw54,veat,1
6w54QUUFw54,agree,3
6w54QUUFw54,hadid,1
6w54QUUFw54,ha,3
6w54QUUFw54,em,1
6w54QUUFw54,soo,2
6w54QUUFw54,sub,1
6w54QUUFw54,when,4
6w54QUUFw54,he,5
6w54QUUFw54,p.s,1
6w54QUUFw54,city,3
6w54QUUFw54,drink,1
6w54QUUFw54,shows,1
6w54QUUFw54,also,1
6w54QUUFw54,yay,2
6w54QUUFw54,world,3
6w54QUUFw54,more,3
6w54QUUFw54,thow,1
6w54QUUFw54,how,3
6w54QUUFw54,chessa,1
6w54QUUFw54,eirka,1
6w54QUUFw54,saying,1
6w54QUUFw54,b-day,1
6w54QUUFw54,know,4
6w54QUUFw54,game,1
6w54QUUFw54,to,13
6w54QUUFw54,those,1
6w54QUUFw54,daven,1
6w54QUUFw54,sracery,1
6w54QUUFw54,from,1
6w54QUUFw54,trained,1
6w54QUUFw54,do,7
6w54QUUFw54,afraid,1
6w54QUUFw54,brother,1
6w54QUUFw54,20,1
6w54QUUFw54,ur,2
6w54QUUFw54,ma,1
6w54QUUFw54,screaming,2
6w54QUUFw54,huge,1
6w54QUUFw54,god,1
6w54QUUFw54,now,1
6w54QUUFw54,10,3
6w54QUUFw54,anymore,2
6w54QUUFw54,savage,1
6w54QUUFw54,texas,1
6w54QUUFw54,messiah,1
6w54QUUFw54,much,1
6w54QUUFw54,cal,1
6w54QUUFw54,dossi,1
6w54QUUFw54,drive,1
6w54QUUFw54,xd,1
6w54QUUFw54,novio,1
6w54QUUFw54,things,1
6w54QUUFw54,real,1
6w54QUUFw54,aint,1
6w54QUUFw54,bye,1
6w54QUUFw54,people,3
6w54QUUFw54,line,1
6w54QUUFw54,makes,1
6w54QUUFw54,you're,1
6w54QUUFw54,omg,2
6w54QUUFw54,sooooooooooooooo,1
6w54QUUFw54,ugfryjnvddyhkiytfjiyfdchjkyffhj,1
6w54QUUFw54,when's,1
6w54QUUFw54,old,2
6w54QUUFw54,opinion,1
6w54QUUFw54,cousin,1
6w54QUUFw54,chesse,1
6w54QUUFw54,brothers,1
6w54QUUFw54,raw,1
6w54QUUFw54,kept,1
6w54QUUFw54,hell,2
6w54QUUFw54,fast,1
6w54QUUFw54,holded,1
6w54QUUFw54,gurl,1
6w54QUUFw54,jjjjjhgcderguj,1
6w54QUUFw54,be,4
6w54QUUFw54,what's,1
6w54QUUFw54,mom,1
6w54QUUFw54,shear,1
6w54QUUFw54,clickbait,1
6w54QUUFw54,lov,1
6w54QUUFw54,whole,1
6w54QUUFw54,miami,1
6w54QUUFw54,i,50
6w54QUUFw54,bro,1
6w54QUUFw54,hahahahsha,1
6w54QUUFw54,lit,4
6w54QUUFw54,qwrip,1
6w54QUUFw54,is,41
6w54QUUFw54,even,1
6w54QUUFw54,cat,1
6w54QUUFw54,7,1
6w54QUUFw54,ever,2
6w54QUUFw54,poster,1
6w54QUUFw54,gossip,1
6w54QUUFw54,some,1
6w54QUUFw54,p,1
6w54QUUFw54,tessa,5
6w54QUUFw54,nick:,2
6w54QUUFw54,18,2
6w54QUUFw54,nic,1
6w54QUUFw54,my,25
6w54QUUFw54,mearch,1
6w54QUUFw54,team,3
6w54QUUFw54,wins,1
6w54QUUFw54,present,3
6w54QUUFw54,videos,1
6w54QUUFw54,vx,1
6w54QUUFw54,still,1
6w54QUUFw54,hahahahahahahahahahahahah,1
6w54QUUFw54,me,1
6w54QUUFw54,nick:baaaaabaaaabaaa,1
6w54QUUFw54,surfing,1
6w54QUUFw54,they,2
6w54QUUFw54,loud,2
6w54QUUFw54,trucks,1
6w54QUUFw54,won,1
6w54QUUFw54,21,1
6w54QUUFw54,million,1
6w54QUUFw54,coolest,1
6w54QUUFw54,loin,1
6w54QUUFw54,sceaming,1
6w54QUUFw54,january,2
6w54QUUFw54,4.666,2
6w54QUUFw54,little,1
6w54QUUFw54,uncles,1
6w54QUUFw54,claim,1
6w54QUUFw54,sizes,1
6w54QUUFw54,italy,1
6w54QUUFw54,smash,1
6w54QUUFw54,pul,1
6w54QUUFw54,scared,3
6w54QUUFw54,could,2
6w54QUUFw54,channel,4
6w54QUUFw54,tow,1
6w54QUUFw54,keep,3
6w54QUUFw54,cade,1
6w54QUUFw54,looks,6
6w54QUUFw54,erika,6
7KpBiND0LX0,,36
7KpBiND0LX0,live,2
7KpBiND0LX0,with,3
7KpBiND0LX0,korku,1
7KpBiND0LX0,dramatic,1
7KpBiND0LX0,cock,1
7KpBiND0LX0,get,4
7KpBiND0LX0,rubiks,1
7KpBiND0LX0,good,2
7KpBiND0LX0,logang4life,1
7KpBiND0LX0,paule,1
7KpBiND0LX0,has,1
7KpBiND0LX0,better,1
7KpBiND0LX0,roll,1
7KpBiND0LX0,k,1
7KpBiND0LX0,out,3
7KpBiND0LX0,head,2
7KpBiND0LX0,cant,1
7KpBiND0LX0,your,21
7KpBiND0LX0,who,2
7KpBiND0LX0,see,5
7KpBiND0LX0,wanna,1
7KpBiND0LX0,10000,1
7KpBiND0LX0,vlog,1
7KpBiND0LX0,aff,1
7KpBiND0LX0,cool,1
7KpBiND0LX0,y,1
7KpBiND0LX0,mercy,1
7KpBiND0LX0,track,1
7KpBiND0LX0,tranichala,1
