videoID,word,frequency
xX88FVbLku4,seconds,2
xX88FVbLku4,fake,2
xX88FVbLku4,jake,14
xX88FVbLku4,awesome,2
xX88FVbLku4,pool,2
xX88FVbLku4,love,6
xX88FVbLku4,nathan,2
xX88FVbLku4,meh,2
xX88FVbLku4,paul,5
xX88FVbLku4,think,3
xX88FVbLku4,martinez,2
xX88FVbLku4,harambe,2
xX88FVbLku4,twins,3
xX88FVbLku4,scared,2
xX88FVbLku4,team,3
xX88FVbLku4,5,2
xX88FVbLku4,subscribe,3
xX88FVbLku4,10,4
xX88FVbLku4,knew,2
xX88FVbLku4,funny,2
xX88FVbLku4,omg,2
xX88FVbLku4,erika,2
xX88FVbLku4,can,3
xX88FVbLku4,=,2
xX88FVbLku4,believed,2
xX88FVbLku4,l,2
xX88FVbLku4,song,3
xX88FVbLku4,live,2
xX88FVbLku4,first,2
xX88FVbLku4,gorilla,5
xX88FVbLku4,like,4
xX88FVbLku4,got,3
xX88FVbLku4,get,3
xX88FVbLku4,want,2
rgp_DDYlOHI,good,2
rgp_DDYlOHI,fun,2
rgp_DDYlOHI,goes,2
rgp_DDYlOHI,stores,3
rgp_DDYlOHI,come,2
rgp_DDYlOHI,texas,7
rgp_DDYlOHI,saying,2
rgp_DDYlOHI,donot,3
rgp_DDYlOHI,let,2
rgp_DDYlOHI,place,2
rgp_DDYlOHI,please,2
rgp_DDYlOHI,time,3
rgp_DDYlOHI,views,3
rgp_DDYlOHI,wont,2
rgp_DDYlOHI,one,2
rgp_DDYlOHI,dog,12
rgp_DDYlOHI,test,2
rgp_DDYlOHI,think,3
rgp_DDYlOHI,animal,8
rgp_DDYlOHI,fucking,2
rgp_DDYlOHI,go,3
rgp_DDYlOHI,ok,2
rgp_DDYlOHI,army,2
rgp_DDYlOHI,help,2
rgp_DDYlOHI,slowly,3
rgp_DDYlOHI,looks,2
rgp_DDYlOHI,around,2
rgp_DDYlOHI,believe,3
rgp_DDYlOHI,something,5
rgp_DDYlOHI,actually,3
rgp_DDYlOHI,care,4
rgp_DDYlOHI,well,2
rgp_DDYlOHI,race,2
rgp_DDYlOHI,understand,2
rgp_DDYlOHI,dogs,11
rgp_DDYlOHI,better,4
rgp_DDYlOHI,dark,2
rgp_DDYlOHI,news,2
rgp_DDYlOHI,pet,3
rgp_DDYlOHI,disgusting,2
rgp_DDYlOHI,experimented,3
rgp_DDYlOHI,can,5
rgp_DDYlOHI,real,7
rgp_DDYlOHI,animals,14
rgp_DDYlOHI,2,3
rgp_DDYlOHI,keep,2
rgp_DDYlOHI,evil,6
rgp_DDYlOHI,live,2
rgp_DDYlOHI,need,2
rgp_DDYlOHI,experiment,2
rgp_DDYlOHI,monkeys,2
rgp_DDYlOHI,mice,2
rgp_DDYlOHI,human,4
rgp_DDYlOHI,hate,2
rgp_DDYlOHI,going,3
rgp_DDYlOHI,want,2
rgp_DDYlOHI,whatever,2
rgp_DDYlOHI,a&m,3
rgp_DDYlOHI,de,2
rgp_DDYlOHI,say,2
rgp_DDYlOHI,thing,4
rgp_DDYlOHI,day,3
rgp_DDYlOHI,seen,2
rgp_DDYlOHI,try,3
rgp_DDYlOHI,now,4
rgp_DDYlOHI,pain,2
rgp_DDYlOHI,really,2
rgp_DDYlOHI,black,3
rgp_DDYlOHI,see,4
rgp_DDYlOHI,hell,4
rgp_DDYlOHI,humans,5
rgp_DDYlOHI,im,3
rgp_DDYlOHI,finished,2
rgp_DDYlOHI,people,9
rgp_DDYlOHI,heart,2
rgp_DDYlOHI,everyday,2
rgp_DDYlOHI,abuse,2
rgp_DDYlOHI,stop,2
rgp_DDYlOHI,like,8
rgp_DDYlOHI,old,2
rgp_DDYlOHI,fake,4
rgp_DDYlOHI,home,2
rgp_DDYlOHI,market,2
rgp_DDYlOHI,seeing,3
rgp_DDYlOHI,call,2
rgp_DDYlOHI,first,2
rgp_DDYlOHI,instead,2
rgp_DDYlOHI,poor,4
rgp_DDYlOHI,taken,2
rgp_DDYlOHI,torture,4
rgp_DDYlOHI,look,2
rgp_DDYlOHI,just,2
rgp_DDYlOHI,peta,3
rgp_DDYlOHI,much,3
rgp_DDYlOHI,cant,2
rgp_DDYlOHI,god,2
rgp_DDYlOHI,living,3
rgp_DDYlOHI,eyes,2
rgp_DDYlOHI,skin,2
rgp_DDYlOHI,vegan,4
rgp_DDYlOHI,will,4
rgp_DDYlOHI,feel,5
rgp_DDYlOHI,others,2
rgp_DDYlOHI,video,3
rgp_DDYlOHI,cruelty,2
rgp_DDYlOHI,least,2
rgp_DDYlOHI,still,2
rgp_DDYlOHI,oh,3
rgp_DDYlOHI,angels,3
rgp_DDYlOHI,sad,5
rgp_DDYlOHI,unto,2
rgp_DDYlOHI,put,5
Fvv83jYh8pA,nugget,2
Fvv83jYh8pA,day,4
Fvv83jYh8pA,baby,14
Fvv83jYh8pA,r.i.p,2
Fvv83jYh8pA,magnet,8
Fvv83jYh8pA,said,7
Fvv83jYh8pA,content,3
Fvv83jYh8pA,now,3
Fvv83jYh8pA,rack,2
Fvv83jYh8pA,bib,8
Fvv83jYh8pA,dog,7
Fvv83jYh8pA,love,3
Fvv83jYh8pA,childless,2
Fvv83jYh8pA,xd,4
Fvv83jYh8pA,laughing,2
Fvv83jYh8pA,collab,2
Fvv83jYh8pA,im,3
Fvv83jYh8pA,people,2
Fvv83jYh8pA,yes,2
Fvv83jYh8pA,quality,2
Fvv83jYh8pA,kermit,10
Fvv83jYh8pA,needed,2
Fvv83jYh8pA,parents,3
Fvv83jYh8pA,looks,5
Fvv83jYh8pA,think,2
Fvv83jYh8pA,haha,2
Fvv83jYh8pA,children,2
Fvv83jYh8pA,actually,3
Fvv83jYh8pA,jenna,3
Fvv83jYh8pA,taking,2
Fvv83jYh8pA,dead,2
Fvv83jYh8pA,crying,2
Fvv83jYh8pA,marble,3
Fvv83jYh8pA,mma,2
Fvv83jYh8pA,'chicken,2
Fvv83jYh8pA,dogs,5
Fvv83jYh8pA,surprise,2
Fvv83jYh8pA,babies,3
Fvv83jYh8pA,marbles,3
Fvv83jYh8pA,chicken,6
Fvv83jYh8pA,even,2
Fvv83jYh8pA,disappointed,2
Fvv83jYh8pA,cute,2
Fvv83jYh8pA,white,3
Fvv83jYh8pA,chick,5
Fvv83jYh8pA,just,2
Fvv83jYh8pA,lmao,2
Fvv83jYh8pA,treating,2
Fvv83jYh8pA,cermet,2
Fvv83jYh8pA,life,4
Fvv83jYh8pA,mom,2
Fvv83jYh8pA,laugh,2
Fvv83jYh8pA,thought,6
Fvv83jYh8pA,cutest,2
Fvv83jYh8pA,name,2
Fvv83jYh8pA,intellectual,2
Fvv83jYh8pA,like,11
Fvv83jYh8pA,video,6
Fvv83jYh8pA,guys,2
Fvv83jYh8pA,omg,2
Fvv83jYh8pA,entire,2
Fvv83jYh8pA,u,3
hZxARR-mYvQ,dodo,3
hZxARR-mYvQ,young,2
hZxARR-mYvQ,channel,2
hZxARR-mYvQ,person,2
hZxARR-mYvQ,good,2
hZxARR-mYvQ,also,3
hZxARR-mYvQ,say,2
hZxARR-mYvQ,can,3
hZxARR-mYvQ,much,2
hZxARR-mYvQ,grandma,3
hZxARR-mYvQ,shelter,2
hZxARR-mYvQ,sweet,6
hZxARR-mYvQ,members,2
hZxARR-mYvQ,one,5
hZxARR-mYvQ,dog,13
hZxARR-mYvQ,love,3
hZxARR-mYvQ,someone,2
hZxARR-mYvQ,melted,2
hZxARR-mYvQ,animal,2
hZxARR-mYvQ,elderly,2
hZxARR-mYvQ,adorable,3
hZxARR-mYvQ,videos,3
hZxARR-mYvQ,cry,3
hZxARR-mYvQ,grandmas,2
hZxARR-mYvQ,people,3
hZxARR-mYvQ,heart,3
hZxARR-mYvQ,go,2
hZxARR-mYvQ,awwww,2
hZxARR-mYvQ,sharing,2
hZxARR-mYvQ,aww,3
hZxARR-mYvQ,well,2
hZxARR-mYvQ,walk,2
hZxARR-mYvQ,children,2
hZxARR-mYvQ,crying,3
hZxARR-mYvQ,suprise,2
hZxARR-mYvQ,dogs,3
hZxARR-mYvQ,almost,2
hZxARR-mYvQ,happy,2
hZxARR-mYvQ,just,2
hZxARR-mYvQ,thanks,3
hZxARR-mYvQ,hate,2
hZxARR-mYvQ,feel,2
hZxARR-mYvQ,family,4
hZxARR-mYvQ,cute,5
hZxARR-mYvQ,sorry,2
hZxARR-mYvQ,pup,3
hZxARR-mYvQ,cried,4
hZxARR-mYvQ,wonderful,2
hZxARR-mYvQ,whatever,2
hZxARR-mYvQ,live,2
hZxARR-mYvQ,need,3
hZxARR-mYvQ,will,2
hZxARR-mYvQ,got,4
hZxARR-mYvQ,lovely,3
hZxARR-mYvQ,video,6
hZxARR-mYvQ,sweetie,2
hZxARR-mYvQ,omg,3
hZxARR-mYvQ,going,4
SOiJmTBzTiA,paying,2
SOiJmTBzTiA,good,3
SOiJmTBzTiA,without,2
SOiJmTBzTiA,things,4
SOiJmTBzTiA,lol,2
SOiJmTBzTiA,one,4
SOiJmTBzTiA,wish,3
SOiJmTBzTiA,alone,2
SOiJmTBzTiA,every,3
SOiJmTBzTiA,sorority,4
SOiJmTBzTiA,cool,2
SOiJmTBzTiA,hazing,3
SOiJmTBzTiA,basically,2
SOiJmTBzTiA,chi,3
SOiJmTBzTiA,go,5
SOiJmTBzTiA,please,3
SOiJmTBzTiA,know,2
SOiJmTBzTiA,make,4
SOiJmTBzTiA,better,2
SOiJmTBzTiA,organizations,5
SOiJmTBzTiA,neutral,3
SOiJmTBzTiA,name,2
SOiJmTBzTiA,kind,3
SOiJmTBzTiA,can,4
SOiJmTBzTiA,life,6
SOiJmTBzTiA,anyone,4
SOiJmTBzTiA,members,2
SOiJmTBzTiA,transgender,2
SOiJmTBzTiA,need,3
SOiJmTBzTiA,fraternities,11
SOiJmTBzTiA,frat,5
SOiJmTBzTiA,going,2
SOiJmTBzTiA,pay,2
SOiJmTBzTiA,disrespectful,2
SOiJmTBzTiA,frats,7
SOiJmTBzTiA,step,2
SOiJmTBzTiA,also,2
SOiJmTBzTiA,thing,2
SOiJmTBzTiA,bad,4
SOiJmTBzTiA,try,2
SOiJmTBzTiA,now,2
SOiJmTBzTiA,really,3
SOiJmTBzTiA,woman,6
SOiJmTBzTiA,missouri,2
SOiJmTBzTiA,black,3
SOiJmTBzTiA,state,2
SOiJmTBzTiA,see,2
SOiJmTBzTiA,im,4
SOiJmTBzTiA,d9,4
SOiJmTBzTiA,people,4
SOiJmTBzTiA,trying,3
SOiJmTBzTiA,still,3
SOiJmTBzTiA,greek,11
SOiJmTBzTiA,friends,4
SOiJmTBzTiA,watching,2
SOiJmTBzTiA,sounds,3
SOiJmTBzTiA,exist,2
SOiJmTBzTiA,cultural,2
SOiJmTBzTiA,dj,3
SOiJmTBzTiA,buzzfeed,5
SOiJmTBzTiA,culture,2
SOiJmTBzTiA,sororities,8
SOiJmTBzTiA,else,3
SOiJmTBzTiA,just,8
SOiJmTBzTiA,kinda,2
SOiJmTBzTiA,someone,2
SOiJmTBzTiA,get,4
SOiJmTBzTiA,fraternity,3
SOiJmTBzTiA,multicultural,3
SOiJmTBzTiA,guy,2
SOiJmTBzTiA,gender,5
SOiJmTBzTiA,looking,2
SOiJmTBzTiA,like,6
SOiJmTBzTiA,alpha,3
SOiJmTBzTiA,safe,2
SOiJmTBzTiA,video,8
SOiJmTBzTiA,guys,2
SOiJmTBzTiA,phi,2
SOiJmTBzTiA,theta,2
SOiJmTBzTiA,place,2
BYsr32xwLIU,play,3
BYsr32xwLIU,honor,2
BYsr32xwLIU,hutch,9
BYsr32xwLIU,captions,4
BYsr32xwLIU,lol,2
BYsr32xwLIU,dirty,2
BYsr32xwLIU,just,4
BYsr32xwLIU,personal,2
BYsr32xwLIU,6:30,2
BYsr32xwLIU,videos,3
BYsr32xwLIU,another,2
BYsr32xwLIU,great,3
BYsr32xwLIU,moment,2
BYsr32xwLIU,like,3
BYsr32xwLIU,got,3
BYsr32xwLIU,glory,2
BYsr32xwLIU,fortnite,2
BYsr32xwLIU,work,2
BYsr32xwLIU,video,5
BYsr32xwLIU,keep,2
BYsr32xwLIU,game,2
BYsr32xwLIU,day,2
S7mSPbBvzR8,hats,2
S7mSPbBvzR8,come,2
S7mSPbBvzR8,good,5
S7mSPbBvzR8,roman,9
S7mSPbBvzR8,thank,2
S7mSPbBvzR8,need,2
S7mSPbBvzR8,day,4
S7mSPbBvzR8,seen,2
S7mSPbBvzR8,supervisor,2
S7mSPbBvzR8,time,2
S7mSPbBvzR8,baby,2
S7mSPbBvzR8,back,2
S7mSPbBvzR8,one,4
S7mSPbBvzR8,really,2
S7mSPbBvzR8,love,8
S7mSPbBvzR8,many,2
S7mSPbBvzR8,playing,3
S7mSPbBvzR8,see,2
S7mSPbBvzR8,drummer,2
S7mSPbBvzR8,vlog,4
S7mSPbBvzR8,cora,4
S7mSPbBvzR8,allow,2
S7mSPbBvzR8,sticks,2
S7mSPbBvzR8,hi,2
S7mSPbBvzR8,actually,2
S7mSPbBvzR8,first,2
S7mSPbBvzR8,drum,5
S7mSPbBvzR8,rain,2
S7mSPbBvzR8,snow,4
S7mSPbBvzR8,play,6
S7mSPbBvzR8,drums,8
S7mSPbBvzR8,better,2
S7mSPbBvzR8,else,2
S7mSPbBvzR8,just,5
S7mSPbBvzR8,amazing,3
S7mSPbBvzR8,family,3
S7mSPbBvzR8,cute,3
S7mSPbBvzR8,can,3
S7mSPbBvzR8,much,3
S7mSPbBvzR8,games,2
S7mSPbBvzR8,romanatwood,2
S7mSPbBvzR8,dang,2
S7mSPbBvzR8,life,2
S7mSPbBvzR8,make,2
S7mSPbBvzR8,wanted,2
S7mSPbBvzR8,will,2
S7mSPbBvzR8,like,2
S7mSPbBvzR8,got,4
S7mSPbBvzR8,get,7
S7mSPbBvzR8,video,3
S7mSPbBvzR8,guys,3
S7mSPbBvzR8,inches,2
S7mSPbBvzR8,smile,3
S7mSPbBvzR8,u,5
S7mSPbBvzR8,want,2
S7mSPbBvzR8,working,2
smwJUICeTtU,army,3
smwJUICeTtU,good,4
smwJUICeTtU,ever,2
smwJUICeTtU,without,3
smwJUICeTtU,making,2
smwJUICeTtU,ten,2
smwJUICeTtU,thank,2
smwJUICeTtU,relationship,8
smwJUICeTtU,day,5
smwJUICeTtU,views,5
smwJUICeTtU,derby,2
smwJUICeTtU,dream,2
smwJUICeTtU,marry,9
smwJUICeTtU,one,2
smwJUICeTtU,now,5
smwJUICeTtU,like,6
smwJUICeTtU,really,5
smwJUICeTtU,girl,2
smwJUICeTtU,love,6
smwJUICeTtU,medieval,2
smwJUICeTtU,days,6
smwJUICeTtU,went,2
smwJUICeTtU,visit,2
smwJUICeTtU,vlog,2
smwJUICeTtU,couple,3
smwJUICeTtU,another,2
smwJUICeTtU,give,3
smwJUICeTtU,go,2
smwJUICeTtU,help,4
smwJUICeTtU,friend,2
smwJUICeTtU,advice,2
smwJUICeTtU,watching,2
smwJUICeTtU,together,3
smwJUICeTtU,energy,2
smwJUICeTtU,almost,2
smwJUICeTtU,care,2
smwJUICeTtU,us,3
smwJUICeTtU,feelings,2
smwJUICeTtU,best,4
smwJUICeTtU,ago,2
smwJUICeTtU,10,2
smwJUICeTtU,20,2
smwJUICeTtU,know,3
smwJUICeTtU,tub,6
smwJUICeTtU,better,5
smwJUICeTtU,demolition,2
smwJUICeTtU,years,2
smwJUICeTtU,just,5
smwJUICeTtU,already,2
smwJUICeTtU,talks,6
smwJUICeTtU,realize,2
smwJUICeTtU,amazing,2
smwJUICeTtU,feel,7
smwJUICeTtU,kind,2
smwJUICeTtU,can,2
smwJUICeTtU,keep,3
smwJUICeTtU,videos,2
smwJUICeTtU,=,5
smwJUICeTtU,make,2
smwJUICeTtU,god,2
smwJUICeTtU,back,2
smwJUICeTtU,goals,2
smwJUICeTtU,guy,3
smwJUICeTtU,likes,5
smwJUICeTtU,live,2
smwJUICeTtU,ring,2
smwJUICeTtU,need,3
smwJUICeTtU,great,2
smwJUICeTtU,bad,3
smwJUICeTtU,tell,4
smwJUICeTtU,right,3
smwJUICeTtU,get,6
smwJUICeTtU,video,2
smwJUICeTtU,guys,12
smwJUICeTtU,smile,3
smwJUICeTtU,omg,2
smwJUICeTtU,hope,6
smwJUICeTtU,000,5
smwJUICeTtU,made,4
smwJUICeTtU,want,3
smwJUICeTtU,vlogs,2
smwJUICeTtU,going,2
smwJUICeTtU,u,2
smwJUICeTtU,put,3
smwJUICeTtU,roman,14
smwJUICeTtU,feeling,3
udq8ggdv9PQ,rest,2
udq8ggdv9PQ,stores,2
udq8ggdv9PQ,every,5
udq8ggdv9PQ,saying,2
udq8ggdv9PQ,effects,2
udq8ggdv9PQ,wtf,2
udq8ggdv9PQ,dont,3
udq8ggdv9PQ,country,8
udq8ggdv9PQ,things,3
udq8ggdv9PQ,place,2
udq8ggdv9PQ,water,2
udq8ggdv9PQ,tag,3
udq8ggdv9PQ,lol,3
udq8ggdv9PQ,goes,2
udq8ggdv9PQ,time,4
udq8ggdv9PQ,world,7
udq8ggdv9PQ,search,2
udq8ggdv9PQ,iced,11
udq8ggdv9PQ,one,7
udq8ggdv9PQ,lived,2
udq8ggdv9PQ,mean,3
udq8ggdv9PQ,love,2
udq8ggdv9PQ,buy,2
udq8ggdv9PQ,etc,3
udq8ggdv9PQ,think,3
udq8ggdv9PQ,tags,2
udq8ggdv9PQ,btw,2
udq8ggdv9PQ,seem,2
udq8ggdv9PQ,single,2
udq8ggdv9PQ,ok,4
udq8ggdv9PQ,damn,2
udq8ggdv9PQ,north,3
udq8ggdv9PQ,countries,9
udq8ggdv9PQ,continent,2
udq8ggdv9PQ,something,4
udq8ggdv9PQ,1,2
udq8ggdv9PQ,korea,2
udq8ggdv9PQ,actually,3
udq8ggdv9PQ,counter,2
udq8ggdv9PQ,warm,2
udq8ggdv9PQ,weird,10
udq8ggdv9PQ,sorry,2
udq8ggdv9PQ,year,6
udq8ggdv9PQ,yeah,2
udq8ggdv9PQ,us,6
udq8ggdv9PQ,american,11
udq8ggdv9PQ,well,6
udq8ggdv9PQ,many,5
udq8ggdv9PQ,lot,3
udq8ggdv9PQ,know,4
udq8ggdv9PQ,make,4
udq8ggdv9PQ,store,2
udq8ggdv9PQ,doctor,2
udq8ggdv9PQ,sport,2
udq8ggdv9PQ,americans,8
udq8ggdv9PQ,better,2
udq8ggdv9PQ,yet,2
udq8ggdv9PQ,even,5
udq8ggdv9PQ,drink,3
udq8ggdv9PQ,pharmacy,3
udq8ggdv9PQ,meds,2
udq8ggdv9PQ,wrong,2
udq8ggdv9PQ,can,7
udq8ggdv9PQ,ya,2
udq8ggdv9PQ,last,2
udq8ggdv9PQ,accurate,2
udq8ggdv9PQ,big,2
udq8ggdv9PQ,anyone,2
udq8ggdv9PQ,town,2
udq8ggdv9PQ,medicine,2
udq8ggdv9PQ,live,3
udq8ggdv9PQ,ice,4
udq8ggdv9PQ,south,5
udq8ggdv9PQ,correct,2
udq8ggdv9PQ,different,5
udq8ggdv9PQ,wanna,5
udq8ggdv9PQ,pretty,2
udq8ggdv9PQ,got,2
udq8ggdv9PQ,get,7
udq8ggdv9PQ,hands,2
udq8ggdv9PQ,deal,2
udq8ggdv9PQ,hot,4
udq8ggdv9PQ,pharmacies,5
udq8ggdv9PQ,whole,2
udq8ggdv9PQ,prescription,2
udq8ggdv9PQ,popular,2
udq8ggdv9PQ,bill,2
udq8ggdv9PQ,size,2
udq8ggdv9PQ,always,3
udq8ggdv9PQ,pay,2
udq8ggdv9PQ,want,2
udq8ggdv9PQ,ad,2
udq8ggdv9PQ,commercials,2
udq8ggdv9PQ,ads,2
udq8ggdv9PQ,also,8
udq8ggdv9PQ,say,4
udq8ggdv9PQ,thing,10
udq8ggdv9PQ,places,3
udq8ggdv9PQ,series,2
udq8ggdv9PQ,price,8
udq8ggdv9PQ,uk,2
udq8ggdv9PQ,necessary,3
udq8ggdv9PQ,coffee,19
udq8ggdv9PQ,bathroom,2
udq8ggdv9PQ,final,2
udq8ggdv9PQ,really,2
udq8ggdv9PQ,trying,2
udq8ggdv9PQ,state,3
udq8ggdv9PQ,show,5
udq8ggdv9PQ,see,5
udq8ggdv9PQ,im,2
udq8ggdv9PQ,people,6
udq8ggdv9PQ,ac,3
udq8ggdv9PQ,america,17
udq8ggdv9PQ,canadian,2
udq8ggdv9PQ,cold,4
udq8ggdv9PQ,canada,2
udq8ggdv9PQ,watching,2
udq8ggdv9PQ,way,4
udq8ggdv9PQ,call,3
udq8ggdv9PQ,sense,3
udq8ggdv9PQ,leave,2
udq8ggdv9PQ,flags,7
udq8ggdv9PQ,20,2
udq8ggdv9PQ,common,2
udq8ggdv9PQ,buzzfeed,2
udq8ggdv9PQ,tax,9
udq8ggdv9PQ,round,5
udq8ggdv9PQ,important,2
udq8ggdv9PQ,european,2
udq8ggdv9PQ,sold,3
udq8ggdv9PQ,just,14
udq8ggdv9PQ,kinda,2
udq8ggdv9PQ,understand,2
udq8ggdv9PQ,someone,3
udq8ggdv9PQ,much,5
udq8ggdv9PQ,taxes,4
udq8ggdv9PQ,never,3
udq8ggdv9PQ,gap,3
udq8ggdv9PQ,remember,2
udq8ggdv9PQ,included,2
udq8ggdv9PQ,side,2
udq8ggdv9PQ,fly,2
udq8ggdv9PQ,everyone,2
udq8ggdv9PQ,cigarettes,3
udq8ggdv9PQ,u.s,2
udq8ggdv9PQ,parts,2
udq8ggdv9PQ,song,2
udq8ggdv9PQ,australian,3
udq8ggdv9PQ,weird/rude,2
udq8ggdv9PQ,will,3
udq8ggdv9PQ,like,16
udq8ggdv9PQ,europe,2
udq8ggdv9PQ,video,6
udq8ggdv9PQ,gaps,2
udq8ggdv9PQ,u,3
udq8ggdv9PQ,still,3
udq8ggdv9PQ,oh,2
udq8ggdv9PQ,flag,6
udq8ggdv9PQ,citizens,2
udq8ggdv9PQ,though,2
udq8ggdv9PQ,since,2
udq8ggdv9PQ,put,3
_uaaLQTyiYE,good,5
_uaaLQTyiYE,right,2
_uaaLQTyiYE,man,3
_uaaLQTyiYE,shot,3
_uaaLQTyiYE,lol,2
_uaaLQTyiYE,time,3
_uaaLQTyiYE,fwiz,4
_uaaLQTyiYE,one,5
_uaaLQTyiYE,icon,2
_uaaLQTyiYE,awesome,3
_uaaLQTyiYE,now,3
_uaaLQTyiYE,love,14
_uaaLQTyiYE,dude,3
_uaaLQTyiYE,fucking,7
_uaaLQTyiYE,leave,2
_uaaLQTyiYE,skill,2
_uaaLQTyiYE,videos,3
_uaaLQTyiYE,play,3
_uaaLQTyiYE,know,3
_uaaLQTyiYE,kills,2
_uaaLQTyiYE,damn,3
_uaaLQTyiYE,fortnite,6
_uaaLQTyiYE,bro,2
_uaaLQTyiYE,plays,3
_uaaLQTyiYE,add,2
_uaaLQTyiYE,work,2
_uaaLQTyiYE,wow,4
_uaaLQTyiYE,e,3
_uaaLQTyiYE,call,2
_uaaLQTyiYE,take,2
_uaaLQTyiYE,watching,3
_uaaLQTyiYE,green,4
_uaaLQTyiYE,insane,2
_uaaLQTyiYE,hutch,21
_uaaLQTyiYE,notepad,3
_uaaLQTyiYE,clutch,3
_uaaLQTyiYE,fuckin,2
_uaaLQTyiYE,see,2
_uaaLQTyiYE,hector,2
_uaaLQTyiYE,white,3
_uaaLQTyiYE,can,4
_uaaLQTyiYE,never,3
_uaaLQTyiYE,just,5
_uaaLQTyiYE,comes,2
_uaaLQTyiYE,keep,4
_uaaLQTyiYE,sex,2
_uaaLQTyiYE,nuts,2
_uaaLQTyiYE,everyone,2
_uaaLQTyiYE,guy,2
_uaaLQTyiYE,live,3
_uaaLQTyiYE,gaming,2
_uaaLQTyiYE,gameplay,4
_uaaLQTyiYE,shit,7
_uaaLQTyiYE,sure,2
_uaaLQTyiYE,great,3
_uaaLQTyiYE,will,2
_uaaLQTyiYE,like,5
_uaaLQTyiYE,dad,4
_uaaLQTyiYE,get,2
_uaaLQTyiYE,video,3
_uaaLQTyiYE,game,9
_uaaLQTyiYE,assault,2
_uaaLQTyiYE,u,2
_uaaLQTyiYE,nice,2
gyrMtqKYz0Y,whether,2
gyrMtqKYz0Y,ever,5
gyrMtqKYz0Y,new,2
gyrMtqKYz0Y,every,2
gyrMtqKYz0Y,something,2
gyrMtqKYz0Y,worth,2
gyrMtqKYz0Y,say,3
gyrMtqKYz0Y,jacklyn,2
gyrMtqKYz0Y,lol,3
gyrMtqKYz0Y,please,2
gyrMtqKYz0Y,time,5
gyrMtqKYz0Y,color,8
gyrMtqKYz0Y,makes,2
gyrMtqKYz0Y,made,4
gyrMtqKYz0Y,one,5
gyrMtqKYz0Y,pallette,2
gyrMtqKYz0Y,work,2
gyrMtqKYz0Y,now,2
gyrMtqKYz0Y,favorite,2
gyrMtqKYz0Y,girl,2
gyrMtqKYz0Y,love,21
gyrMtqKYz0Y,tutorial,3
gyrMtqKYz0Y,buy,6
gyrMtqKYz0Y,im,2
gyrMtqKYz0Y,pallet,8
gyrMtqKYz0Y,finally,3
gyrMtqKYz0Y,names,2
gyrMtqKYz0Y,eyeshadow,2
gyrMtqKYz0Y,wait,2
gyrMtqKYz0Y,3,3
gyrMtqKYz0Y,help,2
gyrMtqKYz0Y,late,2
gyrMtqKYz0Y,used,2
gyrMtqKYz0Y,obsessed,2
gyrMtqKYz0Y,beautiful,8
gyrMtqKYz0Y,use,5
gyrMtqKYz0Y,tomorrow,2
gyrMtqKYz0Y,tutorials,2
gyrMtqKYz0Y,life,2
gyrMtqKYz0Y,jaclyn,8
gyrMtqKYz0Y,ugh,2
gyrMtqKYz0Y,congratulations,2
gyrMtqKYz0Y,received,2
gyrMtqKYz0Y,today,2
gyrMtqKYz0Y,looking,2
gyrMtqKYz0Y,first,3
gyrMtqKYz0Y,best,5
gyrMtqKYz0Y,absolutely,2
gyrMtqKYz0Y,end,2
gyrMtqKYz0Y,ago,2
gyrMtqKYz0Y,10,2
gyrMtqKYz0Y,many,2
gyrMtqKYz0Y,ordered,2
gyrMtqKYz0Y,know,3
gyrMtqKYz0Y,tho,2
gyrMtqKYz0Y,seen,2
gyrMtqKYz0Y,happy,2
gyrMtqKYz0Y,look,6
gyrMtqKYz0Y,thanks,2
gyrMtqKYz0Y,ulta,2
gyrMtqKYz0Y,just,11
gyrMtqKYz0Y,name,3
gyrMtqKYz0Y,palettes,2
gyrMtqKYz0Y,hill,3
gyrMtqKYz0Y,can,7
gyrMtqKYz0Y,much,3
gyrMtqKYz0Y,colors,5
gyrMtqKYz0Y,single,2
gyrMtqKYz0Y,eye,4
gyrMtqKYz0Y,seriously,2
gyrMtqKYz0Y,using,2
gyrMtqKYz0Y,palette,29
gyrMtqKYz0Y,pretty,2
gyrMtqKYz0Y,beyond,2
gyrMtqKYz0Y,need,6
gyrMtqKYz0Y,great,4
gyrMtqKYz0Y,tell,2
gyrMtqKYz0Y,like,5
gyrMtqKYz0Y,got,9
gyrMtqKYz0Y,amazing,4
gyrMtqKYz0Y,xx,2
gyrMtqKYz0Y,get,4
gyrMtqKYz0Y,bought,6
gyrMtqKYz0Y,video,6
gyrMtqKYz0Y,excited,4
gyrMtqKYz0Y,going,2
gyrMtqKYz0Y,makeup,4
gyrMtqKYz0Y,want,3
gyrMtqKYz0Y,powders,2
dVzU8kGFoJk,disrespectful,2
dVzU8kGFoJk,come,2
dVzU8kGFoJk,pls,2
dVzU8kGFoJk,wtf,2
dVzU8kGFoJk,dont,2
dVzU8kGFoJk,gameboy,2
dVzU8kGFoJk,lol,2
dVzU8kGFoJk,time,2
dVzU8kGFoJk,japanese,5
dVzU8kGFoJk,shit,3
dVzU8kGFoJk,amazed,2
dVzU8kGFoJk,mean,2
dVzU8kGFoJk,love,2
dVzU8kGFoJk,shop,2
dVzU8kGFoJk,see,2
dVzU8kGFoJk,fucking,2
