videoId,views,comments,likes,dislikes,dateUploaded,videoTitle,channelId,channelName,subscribers
z-yMg37DWhI,8096,16,213,1,2016-08-18T20:15:22.000Z,Cameron Piglet,farmsanctuary1,farmsanctuary,0
ME890tdQxQs,1299,5,89,0,2016-09-28T22:56:08.000Z,Benedict and Charles goats at play,farmsanctuary1,farmsanctuary,0
GyXWDNrjxr0,1837,27,208,0,2018-02-06T22:58:44.000Z,Mr. Ed Tribute film,farmsanctuary1,farmsanctuary,0
rH4eJpyxZfI,810,2,43,0,2017-01-21T17:27:14.000Z,Moby interview - 2016 Farm Sanctuary Gala,farmsanctuary1,farmsanctuary,0
U-zBgmt7n6g,1945,23,209,0,2017-02-25T18:24:57.000Z,Celebrating an Incredible Year at Farm Sanctuary,farmsanctuary1,farmsanctuary,0
gDnDL4ujVfM,685,4,84,0,2017-05-23T20:52:30.000Z,Plant Powered Training with Gene Baur,farmsanctuary1,farmsanctuary,0
--n3bsMyVuE,1789,9,155,0,2017-03-21T20:45:38.000Z,Celebrating one year of the Farm Sanctuary life,farmsanctuary1,farmsanctuary,0
jHxQr8GBkdQ,1835,3,68,0,2017-09-09T00:52:24.000Z,Sofiane Sylve for Compassionate Meals,farmsanctuary1,farmsanctuary,0
pMdwXevetV8,4917,6,60,0,2017-01-21T17:27:13.000Z,Leona Lewis Interview - 2016 Farm Sanctuary Gala,farmsanctuary1,farmsanctuary,0
bEfIW012mNM,2839,13,199,1,2017-03-03T03:48:09.000Z,Meet Pickles  a piglet who's small but mighty!,farmsanctuary1,farmsanctuary,0
_YtER0YHMdc,1301,20,127,0,2018-03-28T01:48:36.000Z,"Meet the Animals" - Farm Sanctuary's Humane Education Program,farmsanctuary1,farmsanctuary,0
vaTskIddM7I,6036,20,318,1,2017-03-18T01:50:43.000Z,Bovine fun in the snow with Natalie  Diane  Liz  Cashew  Jerome  Gary  and Westley,farmsanctuary1,farmsanctuary,0
YsLz9Ba9KaA,7394,24,365,2,2017-02-20T21:49:47.000Z,Bedtime for the resident birds at Farm Sanctuary,farmsanctuary1,farmsanctuary,0
3VuXal9fN0Y,4234,25,297,1,2017-12-19T21:55:36.000Z,Reflections on 2017 at Farm Sanctuary,farmsanctuary1,farmsanctuary,0
qWUe6gvhDHc,1239,3,58,0,2017-01-21T17:27:11.000Z,Emily Deschanel interview - 2016 Farm Sanctuary Gala,farmsanctuary1,farmsanctuary,0
MXfx10eaXm4,2759,25,265,1,2017-07-27T20:24:03.000Z,Axel: A Rescued Rooster's Story,farmsanctuary1,farmsanctuary,0
yn7BdqwzXiw,7002,30,371,1,2017-02-25T00:18:11.000Z,Farm Sanctuary residents enjoying the warmer weather!,farmsanctuary1,farmsanctuary,0
pLWmpmmlNIE,7905,17,294,0,2016-07-07T20:21:05.000Z,Introducing Anna and Maybelle,farmsanctuary1,farmsanctuary,0
oydmIRRWa5g,1222,4,88,1,2017-09-13T14:53:51.000Z,James Aspey - 365 days of silence for animals,farmsanctuary1,farmsanctuary,0
