videoId,views,comments,likes,dislikes,dateUploaded,videoTitle,channelId,channelName,subscribers
ENxQZZk6fc8,1946798,3566,72693,1550,2017-11-05T19:19:05.000Z,DOING LAURA LEE'S MAKEUP,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
hVaYg11MNJE,1391394,9163,89600,918,2018-02-22T20:25:13.000Z,HOW TO GET PERFECT SKIN WITH MAKEUP,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
BdBKzx6EEik,4864935,24160,210187,18606,2018-04-13T21:00:10.000Z,MADDIE & KENZIE DO MY MAKEUP,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
RVuTGbfsSI0,2425977,14243,131592,2699,2018-01-03T22:00:03.000Z,FULL FACE OF TATTOOS USING ONLY MAKEUP!,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
Y61Q5w8qdSw,2198674,11490,110561,17143,2017-10-08T19:01:50.000Z,IT PENNYWISE GLAM HALLOWEEN MAKEUP TUTORIAL,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
CVksyA6IDQA,1916022,5328,57606,2824,2017-05-05T21:00:00.000Z,THE BEST WAY TO FIND YOUR PERFECT LIPSTICK SHADE?!? WTF,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
yC5okvpqClE,5050155,6207,112325,8811,2017-05-15T21:00:02.000Z,FULL FACE OF MAKEUP USING *FAKE* MAKEUP!,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
znEKnC47YyY,3791346,13359,111228,5153,2017-12-15T21:37:33.000Z,KYLIE CONCEALERS FULL HONEST REVIEW,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
WskfvEBmW6I,3041151,9802,127151,2396,2018-02-09T00:30:02.000Z,DOING MY MAKEUP IN THE DARK!,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
kVjDikLYMEc,2661441,6814,118671,1715,2018-01-25T21:49:00.000Z,RECREATING MY FOLLOWER'S MAKEUP LOOKS,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
dnjb38EQM84,3105906,11799,228474,1323,2018-03-02T22:01:08.000Z,DOING MY MOM'S MAKEUP,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
3K4ThGcUnBs,1658456,3083,51166,1423,2017-05-30T23:26:15.000Z,FULL FACE USING ALL CUSHION PRODUCTS? WET N WILD REVIEW!,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
HHOyg1oDeis,3143563,14867,185508,6418,2017-12-22T21:00:20.000Z,FULL FACE OF YOUTUBER CHRISTMAS PRESENTS,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
BIlIzzk3dqs,8444982,37614,472146,8690,2018-04-03T21:00:05.000Z,SINGING OUR MAKEUP ROUTINE (ft. Zhavia),UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
boMxogTNQD4,7391161,42840,464529,4451,2018-03-20T20:59:34.000Z,LITTLE BROTHER TRIES TO FOLLOW MY MAKEUP TUTORIAL,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
OaM6jCO0uZk,1911024,9455,102125,1900,2017-08-04T19:00:02.000Z,10 MIN DRUGSTORE BACK TO SCHOOL MAKEUP TUTORIAL,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
MsNvhSHvv4Y,4968293,25720,273691,4099,2018-03-23T21:23:35.000Z,MY LITTLE BROTHER & I SWITCHED LIVES FOR A DAY,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
4c0z2jihcsY,2185969,17794,81819,5240,2017-06-22T20:07:42.000Z,KIM KARDASHIAN WEST KKW BEAUTY REVIEW,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
C28Z-XTrVlo,1131405,3847,49080,1705,2017-07-21T19:00:01.000Z,GETTING ILLEGAL SUBSTANCES SENT TO ME?! FREE MAKEUP BEAUTY GURUS GET,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
pKFd5rAUM2s,4472796,19176,308378,6264,2017-12-28T19:00:22.000Z,BLANK CANVAS... 2017 YEAR IN REVIEW,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
GaFNKZO51tw,6262534,19688,321330,5544,2017-11-28T21:30:31.000Z,TURNING MY LITTLE BROTHER INTO A DRAG QUEEN!,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
EQzIbLeGnr0,6273533,20743,221133,21850,2017-04-04T21:00:00.000Z,RECREATING MY MEMES,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
P8O18WkPOjE,379606,921,15240,802,2017-03-07T22:00:01.000Z,MY FAVORITE MAKEUP BRUSHES,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
jbU_B5FlvQI,1715397,2915,59802,2284,2017-10-03T21:00:01.000Z,BOYFRIEND BUYS MY HALLOWEEN COSTUMES,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
6PSEduf5jHk,1441607,10228,78586,2108,2018-01-18T00:01:02.000Z,TEACHING FAZE RUG HOW TO DO MAKEUP + HE TEACHES ME HOW TO GAME!,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
e36sWuQR5zA,540020,2625,28348,658,2017-02-04T20:00:02.000Z,VALENTINES DAY GLITTER MAKEUP TUTORIAL,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
GGLV9RTd810,4294124,14138,189863,4046,2018-04-10T21:10:23.000Z,I LET MY SUBSCRIBERS PICK MY MAKEUP... KINDA,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
Mq9dxmh6JiE,3933361,10668,94933,27307,2017-09-10T19:00:03.000Z,FENTY BEAUTY by RIHANNA FULL REVIEW,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
KkILnjg0IQ8,3991989,16067,297186,3699,2017-07-31T19:00:01.000Z,DOING MY LITTLE BROTHER'S MAKEUP!,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
5qkgFES0r-U,1006704,3416,36757,3538,2017-09-27T21:00:01.000Z,LEAVING YOUTUBE... chit chat get ready with me,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
p7CsTuHv5As,1507472,7846,69915,633,2017-12-05T22:33:30.000Z,JOEY AND DANIEL DO MY MAKEUP!,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
O6NA83NPjRM,997598,3319,45028,1245,2017-07-03T19:00:01.000Z,HOW MUCH MONEY BEAUTY GURUS *REALLY* MAKE! HONEST Q&A,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
cVgQV6v_QKY,2074310,5247,95016,2260,2017-10-04T23:13:52.000Z,NEON SKULL HALLOWEEN MAKEUP TUTORIAL,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
rNI9nfsXPys,5867848,11385,168569,15853,2017-06-02T19:00:06.000Z,DOING TANA MONGEAU'S MAKEUP!,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
xqEw53Iiav0,445134,1315,21460,589,2017-04-11T21:00:05.000Z,RAINBOW HALF CUT CREASE FESTIVAL MAKEUP TUTORIAL,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
I2SpQ9gJ2pM,4307996,6233,146403,4148,2017-06-05T22:51:00.000Z,DOING MY DADDY'S MAKEUP,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
lZ7gTzlzZcE,3690071,10689,170961,3062,2018-04-20T21:21:14.000Z,30 MINUTE MAKEUP IN SEPHORA CHALLENGE,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
guwF3-nbw5w,291191,1043,17567,280,2017-01-24T22:00:01.000Z,MONOCHROMATIC PINK GLOW MAKEUP TUTORIAL,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
Flmxl3ZfjVM,3027749,3597,75140,3135,2017-09-30T22:14:02.000Z,TESTING OUT *FAKE* MAKEUP PART 2,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
wFHNx770ahY,4670967,7119,132828,12488,2017-10-21T18:00:04.000Z,BEAUTY GURU GETS A MAKEOVER AT SEPHORA,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
3zRj_zDiO-U,585359,2478,29645,905,2017-05-19T21:00:00.000Z,RAINBOW HOLOGRAPHIC LIP GLOSS?!,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
CaxT1Wj7BJk,3224629,12830,190665,5063,2017-09-15T20:59:49.000Z,CHARLIE PUTH - ATTENTION (FLASHBACK COVER),UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
BQC09Mdn24w,849052,3937,40897,1853,2017-11-21T23:40:15.000Z,HOLIDAY SLAY MAKEUP TUTORIAL,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
lRV1D-caOTM,547095,2770,25844,780,2017-07-07T21:30:45.000Z,KENDALL JENNER INSPIRED BRONZE SMOKEY EYE,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
bpZ4OQiqXV8,2554121,13141,115251,2550,2018-01-31T21:00:05.000Z,DRAMA IN THE BEAUTY COMMUNITY,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
egXr0PU-kCY,1904114,6699,66062,2270,2017-11-08T22:17:37.000Z,BEAUTY GURU GETS A MAKEOVER... FINALE,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
qk6X02zbUao,882373,3519,46367,822,2017-06-16T19:00:04.000Z,RAINBOW CUT CREASE PRIDE MAKEUP TUTORIAL,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
IGhC2EwCAWM,3037845,13895,89162,3131,2017-12-13T21:35:10.000Z,TESTING KYLIE $360 BRUSH SET VS MORPHE DUPES,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
dsUOdOPpZjI,2718414,9036,153891,2295,2017-07-14T21:44:02.000Z,GIVING A FAN A FULL MAKEOVER!!,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
-mJE7aWT50Q,765662,2345,35880,758,2017-06-09T21:00:00.000Z,DEWY SKIN SUMMER GLOW MAKEUP ROUTINE,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
Ef5yD5l93k4,457212,8851,67333,1832,2018-05-01T19:00:29.000Z,Zedd - The Middle ft. Maren Morris & Grey (SING OFF vs. MY BEST FRIEND),UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
OgOanxVKcZU,2187947,9703,106068,1699,2018-04-06T22:50:49.000Z,RED CARPET READY IN UNDER $100,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
3xu9qm5ea88,5634102,18785,322224,4665,2017-07-28T19:00:00.000Z,LITTLE BROTHER DOES MY MAKEUP!,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
uZ_xQgVK0NI,2675521,12645,92234,6627,2017-08-11T20:26:50.000Z,DRAG TRANSFORMATION,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
dnvK9lgiOg4,3065201,4428,92582,4626,2017-10-31T19:00:05.000Z,BEAUTY GURU GETS A MAKEOVER AT ULTA,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
KYbot1VxB84,1365954,2574,45098,3214,2017-03-21T22:57:40.000Z,HOW TO TAKE YOUR SELFIES FROM DRAB TO FAB! FACETUNE TUTORIAL,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
pvvzyMhyx1k,4890781,25590,254278,2153,2017-11-07T21:16:14.000Z,DOLAN TWINS DO MY MAKEUP,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
Y26pMy4jf8U,2217764,25171,131571,3983,2017-12-08T21:00:54.000Z,SINGING MY MAKEUP ROUTINE (CHRISTMAS EDITION!),UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
qW0tE4D6x-M,3392006,13424,225932,4939,2017-11-10T22:00:14.000Z,DUA LIPA - NEW RULES (FLASHBACK),UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
SuHRsjAIQNE,1776641,7861,90070,4211,2018-04-27T21:30:07.000Z,GET READY WITH US IN OUR HELICOPTER (ft. Tana Mongeau),UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
dO1PWjFO62M,2058275,3217,71901,1310,2017-01-31T22:00:02.000Z,DADDY DOES MY MAKEUP,UCucot-Zp428OwkyRm2I7v2Q,James Charles,4372896
