videoId,views,comments,likes,dislikes,dateUploaded,videoTitle,channelId,channelName,subscribers
H_ycTO4jC2g,730169,5338,84369,138,2018-03-27T00:13:38.000Z,Reading Hate Comments 3!!,KianAndJc,KianAndJc,3026460
m5klTj1m6Mc,874077,1307,65756,191,2017-03-12T06:40:57.000Z,THE NEW O2L HOUSE,KianAndJc,KianAndJc,3026460
zfM_GADdqXg,1740392,4280,110938,359,2017-06-26T22:26:25.000Z,EXTREME ROOMMATE TAG!!,KianAndJc,KianAndJc,3026460
uSbm-msODxw,1483894,3617,139619,319,2017-07-22T01:20:59.000Z,WORLDS MOST PAINFUL GAME,KianAndJc,KianAndJc,3026460
GzCMT5f-9-A,1758415,5440,189145,490,2017-07-12T19:53:21.000Z,The Reason Why I'm Moving Out,KianAndJc,KianAndJc,3026460
KKhDruO_r9c,1410134,7337,123291,206,2017-10-03T20:57:15.000Z,THE DATING GAME (BEST FRIENDS vs COUPLE) ft. ALEX WASSABI & LAURDIY,KianAndJc,KianAndJc,3026460
Dvs6enCBs8s,1778007,6620,128438,1844,2017-06-14T19:07:06.000Z,WHAT WE COULDN'T SHOW YOU...,KianAndJc,KianAndJc,3026460
I-l-GgFz2KU,686743,1732,78230,260,2017-03-02T18:59:58.000Z,I DESTROYED HER FACE,KianAndJc,KianAndJc,3026460
b5UHdjaYElY,2683778,29583,176407,755,2017-07-24T22:29:37.000Z,MEET OUR GIRLFRIENDS (WHO'S THE BETTER BOYFRIEND?),KianAndJc,KianAndJc,3026460
HM2pFDByWzQ,1314122,7420,133814,293,2017-07-31T21:56:25.000Z,We've Been Lying To Each Other..,KianAndJc,KianAndJc,3026460
A2E1w8cJCOg,704861,1329,48670,335,2017-03-19T01:01:14.000Z,MY SPRING BREAK GOT A LITTLE SEXY...,KianAndJc,KianAndJc,3026460
VxWrsxSTj4A,748787,1376,49031,127,2017-03-23T22:00:03.000Z,I'M A HORRIBLE INFLUENCE...,KianAndJc,KianAndJc,3026460
